station_number,station_name,total_departures,active_days,weekday_departures,weekend_departures,morning_peak_departures,evening_peak_departures,avg_departure_duration_ms,avg_daily_departures,weekend_departure_share,morning_peak_departure_share,evening_peak_departure_share,total_arrivals,active_days_arr,avg_daily_arrivals,net_flow,imbalance_ratio,cluster,recommended_action,pca1,pca2
22163.0,"Southwark Station 2, Southwark",1406.0,30.0,1040.0,366.0,264.0,363.0,7705253.533428165,46.86666666666667,0.2603129445234708,0.18776671408250356,0.2581792318634424,1445,30,48.166666666666664,39.0,0.01367461430575035,2,Standard commuter-period rebalancing,0.8779622409348329,0.4856955903502525
22164.0,"Eaton Square (South), Belgravia",367.0,30.0,245.0,122.0,45.0,97.0,1154905.5640326976,12.233333333333333,0.33242506811989103,0.1226158038147139,0.26430517711171664,365,30,12.166666666666666,-2.0,0.002728512960436562,2,Standard commuter-period rebalancing,-0.7605925037626178,-0.7675328088628479
22165.0,"Fisherman's Walk West, Canary Wharf",979.0,30.0,603.0,376.0,31.0,367.0,2767416.4341164455,32.63333333333333,0.3840653728294178,0.031664964249233915,0.3748723186925434,1002,30,33.4,23.0,0.01160443995963673,4,Prioritise evening dock relief and destination-side balancing,1.253516316747219,-0.7157895762165557
22166.0,"Albert Gardens, Stepney",993.0,30.0,652.0,341.0,251.0,136.0,1069188.621349446,33.1,0.3434038267875126,0.2527693856998993,0.13695871097683787,930,30,31.0,-63.0,0.032744282744282746,2,Standard commuter-period rebalancing,-1.0317873152468668,1.0633975843952312
22167.0,"Millharbour, Millwall",289.0,30.0,187.0,102.0,70.0,66.0,33863619.77508651,9.633333333333333,0.35294117647058826,0.2422145328719723,0.22837370242214533,303,30,10.1,14.0,0.023608768971332208,0,Monitor weekend demand and leisure-period availability,-1.0738763679780887,1.877170384842123
22168.0,Mechanical Workshop Clapham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,11,1.5454545454545454,17.0,0.9444444444444444,3,Non-standard operational station; exclude from normal public planning,-2.873600333859416,-6.683177252419159
22169.0,"Wren Street, Holborn",792.0,30.0,556.0,236.0,159.0,192.0,847838.6755050505,26.4,0.29797979797979796,0.20075757575757575,0.24242424242424243,798,30,26.6,6.0,0.003771213073538655,2,Standard commuter-period rebalancing,-0.47837475816059016,-0.13882586481376274
22170.0,"Kennington Station, Kennington",758.0,31.0,474.0,284.0,173.0,157.0,940692.4498680739,24.451612903225808,0.37467018469656993,0.22823218997361477,0.20712401055408972,740,31,23.870967741935484,-18.0,0.01200800533689126,2,Standard commuter-period rebalancing,-0.9751536810304189,0.6044037069448095
22171.0,"Red Lion Street, Holborn",1390.0,30.0,1127.0,263.0,161.0,596.0,1453489.9690647481,46.333333333333336,0.18920863309352517,0.1158273381294964,0.4287769784172662,1391,31,44.87096774193548,1.0,0.0003594536304816679,4,Prioritise evening dock relief and destination-side balancing,1.9316383370220793,-1.674366449313741
22172.0,"Bromley High Street, Bow",771.0,30.0,486.0,285.0,163.0,166.0,1678250.5512321661,25.7,0.36964980544747084,0.21141374837872892,0.21530479896238652,767,30,25.566666666666666,-4.0,0.002599090318388564,2,Standard commuter-period rebalancing,-0.753184706001516,0.5873057562738548
22173.0,"Old Ford Road, Bethnal Green",357.0,30.0,228.0,129.0,64.0,62.0,1115581.9663865545,11.9,0.36134453781512604,0.1792717086834734,0.17366946778711484,349,30,11.633333333333333,-8.0,0.011315417256011316,2,Standard commuter-period rebalancing,-1.5342144548221013,0.13824865730754335
22174.0,"Granby Street, Shoreditch",1268.0,30.0,806.0,462.0,293.0,237.0,3010757.010252366,42.266666666666666,0.3643533123028391,0.23107255520504733,0.18690851735015773,1223,31,39.45161290322581,-45.0,0.018057784911717497,2,Standard commuter-period rebalancing,-0.19839689712307507,1.2882521018576882
22175.0,"Canton Street, Poplar",633.0,30.0,407.0,226.0,147.0,117.0,1416237.6966824646,21.1,0.3570300157977883,0.23222748815165878,0.1848341232227488,618,31,19.93548387096774,-15.0,0.011980830670926517,2,Standard commuter-period rebalancing,-1.2682868730511978,0.5450708022998182
22176.0,"Reardon Street, Wapping",828.0,30.0,533.0,295.0,271.0,127.0,935975.7427536232,27.6,0.35628019323671495,0.3272946859903382,0.15338164251207728,766,30,25.533333333333335,-62.0,0.038871473354231974,2,Standard commuter-period rebalancing,-1.5947328337231095,1.1452742164062708
22177.0,"Christian Street, Whitechapel",547.0,22.0,371.0,176.0,143.0,111.0,1004017.0237659963,24.863636363636363,0.3217550274223035,0.26142595978062155,0.20292504570383912,486,22,22.09090909090909,-61.0,0.05899419729206963,2,Standard commuter-period rebalancing,-1.1910914020133647,0.16846389096969194
22178.0,"Lindfield Street, Poplar",1282.0,30.0,862.0,420.0,403.0,234.0,1305161.0514820593,42.733333333333334,0.32761310452418096,0.31435257410296413,0.18252730109204368,1256,30,41.86666666666667,-26.0,0.010240252067743205,2,Standard commuter-period rebalancing,-0.5217866399534051,1.3683721052031157
22179.0,"Exhibition Road, Knightsbridge",2181.0,30.0,1453.0,728.0,144.0,662.0,2239929.7432370475,72.7,0.333791838606144,0.06602475928473177,0.3035304906006419,2637,30,87.9,456.0,0.09462544096285537,1,High-priority core station for monitoring and capacity review,3.10099665631598,0.5576316136715993
22180.0,"Cheapside, Bank",2249.0,30.0,1850.0,399.0,147.0,949.0,977607.6571809694,74.96666666666667,0.17741218319253002,0.06536238328145842,0.42196531791907516,2143,30,71.43333333333334,-106.0,0.024129296608240383,1,High-priority core station for monitoring and capacity review,3.516038932972313,-1.1850110095890025
22181.0,"Camley Street, Camden Town",444.0,30.0,321.0,123.0,102.0,90.0,1116832.9617117117,14.8,0.27702702702702703,0.22972972972972974,0.20270270270270271,434,30,14.466666666666667,-10.0,0.011376564277588168,2,Standard commuter-period rebalancing,-1.403923956999163,-0.32374204352486613
22182.0,"South Parade, Chelsea",427.0,30.0,310.0,117.0,54.0,112.0,878905.2014051522,14.233333333333333,0.27400468384074944,0.12646370023419204,0.26229508196721313,416,30,13.866666666666667,-11.0,0.013033175355450236,2,Standard commuter-period rebalancing,-0.6604551142221461,-1.1486825797289677
22183.0,"Crinan Street, King's Cross",435.0,30.0,307.0,128.0,51.0,140.0,1354118.7448275862,14.5,0.2942528735632184,0.11724137931034483,0.3218390804597701,438,30,14.6,3.0,0.003432494279176201,4,Prioritise evening dock relief and destination-side balancing,-0.29184886791059383,-1.3092977858631891
200001.0,"Limerston Street, West Chelsea",1800.0,30.0,1394.0,406.0,318.0,400.0,1043470.36,60.0,0.22555555555555556,0.17666666666666667,0.2222222222222222,1802,30,60.06666666666667,2.0,0.0005550929780738274,1,High-priority core station for monitoring and capacity review,1.3141855775057363,0.4632556497437141
200002.0,"Jubilee Street, Stepney",930.0,30.0,622.0,308.0,224.0,174.0,906651.740860215,31.0,0.3311827956989247,0.24086021505376345,0.1870967741935484,872,31,28.129032258064516,-58.0,0.03216860787576262,2,Standard commuter-period rebalancing,-0.8444752446214159,0.5513332199464548
200003.0,"Cheshire Street, Bethnal Green",783.0,31.0,549.0,234.0,195.0,139.0,812173.9310344828,25.258064516129032,0.2988505747126437,0.24904214559386972,0.17752234993614305,732,31,23.612903225806452,-51.0,0.033641160949868076,2,Standard commuter-period rebalancing,-1.1676692717138986,0.24252968600932345
200004.0,"Lightermans Road, Millwall",1058.0,30.0,634.0,424.0,261.0,256.0,1442492.9555765595,35.266666666666666,0.4007561436672968,0.24669187145557656,0.24196597353497165,1064,30,35.46666666666667,6.0,0.002826189354686764,2,Standard commuter-period rebalancing,-0.3163092790321757,1.075847833086179
200005.0,"New Cavendish Street, Marylebone",878.0,30.0,657.0,221.0,91.0,286.0,1390180.0,29.266666666666666,0.2517084282460137,0.10364464692482915,0.32574031890660593,893,30,29.766666666666666,15.0,0.008465011286681716,4,Prioritise evening dock relief and destination-side balancing,0.5870075987031427,-1.2314831568079032
200006.0,"Hewison Street, Old Ford",844.0,30.0,549.0,295.0,170.0,165.0,1127699.8293838862,28.133333333333333,0.3495260663507109,0.2014218009478673,0.19549763033175355,842,30,28.066666666666666,-2.0,0.0011855364552459987,2,Standard commuter-period rebalancing,-0.6711814452673693,0.5756000430387286
200007.0,"Holden Street, Battersea",294.0,30.0,216.0,78.0,90.0,49.0,1120005.9591836734,9.8,0.2653061224489796,0.30612244897959184,0.16666666666666666,295,31,9.516129032258064,1.0,0.001694915254237288,2,Standard commuter-period rebalancing,-2.1717145175622186,0.0006666595408975116
200008.0,"Portman Square, Marylebone",800.0,31.0,541.0,259.0,55.0,313.0,1257730.56875,25.806451612903224,0.32375,0.06875,0.39125,817,30,27.233333333333334,17.0,0.010506798516687269,4,Prioritise evening dock relief and destination-side balancing,0.8580971787640386,-1.3718576006264305
200009.0,"Stebondale Street, Cubitt Town",406.0,30.0,200.0,206.0,80.0,117.0,1525919.630541872,13.533333333333333,0.5073891625615764,0.19704433497536947,0.2881773399014778,482,30,16.066666666666666,76.0,0.08548931383577053,2,Standard commuter-period rebalancing,-1.0852685553942152,0.32468468516562227
200010.0,"Manresa Road, Chelsea",706.0,30.0,505.0,201.0,88.0,173.0,975164.940509915,23.533333333333335,0.2847025495750708,0.12464589235127478,0.24504249291784702,714,30,23.8,8.0,0.005629838142153413,2,Standard commuter-period rebalancing,-0.24613061738829825,-0.6397490085337147
200011.0,"Furze Green, Bow",1287.0,30.0,845.0,442.0,362.0,264.0,1143530.3543123542,42.9,0.3434343434343434,0.2812742812742813,0.20512820512820512,1263,30,42.1,-24.0,0.009408075264602116,2,Standard commuter-period rebalancing,-0.2605713504143464,1.2124224738951812
200012.0,"Stepney Green Station, Stepney",1684.0,31.0,1150.0,534.0,256.0,412.0,4600054.659738718,54.32258064516129,0.3171021377672209,0.15201900237529692,0.24465558194774348,1692,30,56.4,8.0,0.0023689665383476457,1,High-priority core station for monitoring and capacity review,1.2857612685005302,0.9233025071730924
200013.0,"Aston Street, Stepney",783.0,30.0,514.0,269.0,185.0,167.0,888322.5300127714,26.1,0.34355044699872284,0.23627075351213284,0.21328224776500637,764,30,25.466666666666665,-19.0,0.01227390180878553,2,Standard commuter-period rebalancing,-0.8733062347932341,0.4319094686315023
200014.0,"Gunmakers Lane, Old Ford",984.0,30.0,541.0,443.0,174.0,268.0,1356267.2154471544,32.8,0.4502032520325203,0.17682926829268292,0.27235772357723576,944,30,31.466666666666665,-40.0,0.020736132711249352,2,Standard commuter-period rebalancing,-0.0697930694034768,0.7728644405040104
200015.0,"Ladbroke Grove Central, Ladbroke Grove",217.0,27.0,140.0,77.0,39.0,39.0,1244728.1935483871,8.037037037037036,0.3548387096774194,0.17972350230414746,0.17972350230414746,196,28,7.0,-21.0,0.050724637681159424,2,Standard commuter-period rebalancing,-1.7588439106665126,-0.24353287874948848
200016.0,"Castlehaven Road, Camden Town",1720.0,31.0,1016.0,704.0,178.0,389.0,4028301.2994186045,55.483870967741936,0.40930232558139534,0.10348837209302325,0.22616279069767442,1678,30,55.93333333333333,-42.0,0.01235657546337158,1,High-priority core station for monitoring and capacity review,1.335058829086788,1.4079079488917694
200017.0,"Lancaster Gate , Bayswater",1482.0,30.0,936.0,546.0,321.0,240.0,1601004.0620782727,49.4,0.3684210526315789,0.2165991902834008,0.16194331983805668,978,31,31.548387096774192,-504.0,0.2047947988622511,2,Standard commuter-period rebalancing,-0.5159660956186153,0.47900232833835504
200018.0,"Spindrift Avenue, Millwall",534.0,30.0,320.0,214.0,135.0,104.0,1261680.0131086141,17.8,0.40074906367041196,0.25280898876404495,0.1947565543071161,575,30,19.166666666666668,41.0,0.036936936936936934,2,Standard commuter-period rebalancing,-1.4842621646645444,0.6821048814177327
200019.0,"Malmesbury Road, Bow",292.0,30.0,186.0,106.0,71.0,65.0,1212540.9897260275,9.733333333333333,0.363013698630137,0.24315068493150685,0.2226027397260274,282,30,9.4,-10.0,0.017391304347826087,2,Standard commuter-period rebalancing,-1.7034776073410363,0.025901340338155072
200020.0,"Shadwell Station, Shadwell",1206.0,31.0,762.0,444.0,310.0,195.0,1015958.4859038143,38.903225806451616,0.3681592039800995,0.2570480928689884,0.16169154228855723,1175,31,37.903225806451616,-31.0,0.013014273719563391,2,Standard commuter-period rebalancing,-0.6028962924235032,1.3899950127446672
200021.0,"Hermitage Court, Wapping",786.0,30.0,541.0,245.0,251.0,141.0,909808.5712468193,26.2,0.31170483460559795,0.3193384223918575,0.17938931297709923,735,30,24.5,-51.0,0.03350854139290407,2,Standard commuter-period rebalancing,-1.4461063345899536,0.6364232493456486
200022.0,"Saunders Ness Road, Cubitt Town",1269.0,30.0,509.0,760.0,80.0,368.0,6174658.596532703,42.3,0.598896769109535,0.06304176516942474,0.2899921197793538,1319,30,43.96666666666667,50.0,0.019312475859405175,1,High-priority core station for monitoring and capacity review,1.06880227026304,1.8818768028834394
200023.0,"Heath Road, Battersea",329.0,30.0,247.0,82.0,152.0,35.0,1266231.2431610941,10.966666666666667,0.24924012158054712,0.46200607902735563,0.10638297872340426,355,31,11.451612903225806,26.0,0.03795620437956204,2,Standard commuter-period rebalancing,-3.1395247440903167,0.760725293860553
200024.0,"Queensbridge Road, Haggerston",543.0,30.0,356.0,187.0,118.0,101.0,1298836.773480663,18.1,0.3443830570902394,0.21731123388581952,0.1860036832412523,483,30,16.1,-60.0,0.05842259006815969,2,Standard commuter-period rebalancing,-1.4107157754732071,0.06768130705752586
200026.0,"Greenland Road, Camden Town",1733.0,30.0,1063.0,670.0,257.0,384.0,2493424.004039238,57.766666666666666,0.3866128101557992,0.14829774956722447,0.22158107328332372,1727,30,57.56666666666667,-6.0,0.0017336030049118752,1,High-priority core station for monitoring and capacity review,1.208282220638371,1.4744220220833706
200027.0,"Ford Road, Old Ford",874.0,30.0,584.0,290.0,241.0,156.0,2041532.108695652,29.133333333333333,0.3318077803203661,0.2757437070938215,0.17848970251716248,858,31,27.677419354838708,-16.0,0.009232544720138488,2,Standard commuter-period rebalancing,-1.0629641939954866,0.8803974765307258
200028.0,"Elysium Place, Fulham",380.0,30.0,266.0,114.0,117.0,63.0,1214421.8263157895,12.666666666666666,0.3,0.3078947368421053,0.16578947368421051,365,30,12.166666666666666,-15.0,0.020107238605898123,2,Standard commuter-period rebalancing,-2.091603358312124,0.26181345533895223
200029.0,"Finlay Street, Fulham",745.0,30.0,509.0,236.0,207.0,159.0,1149219.100671141,24.833333333333332,0.3167785234899329,0.2778523489932886,0.2134228187919463,710,30,23.666666666666668,-35.0,0.02403846153846154,2,Standard commuter-period rebalancing,-1.129131373485444,0.3273280926922577
200030.0,"Driffield Road, Old Ford",982.0,30.0,525.0,457.0,180.0,206.0,1347751.184317719,32.733333333333334,0.4653767820773931,0.18329938900203666,0.20977596741344195,922,30,30.733333333333334,-60.0,0.031496062992125984,2,Standard commuter-period rebalancing,-0.4590700760689598,1.2113858908779993
200031.0,"East Ferry Road, Cubitt Town",497.0,30.0,291.0,206.0,79.0,123.0,1545194.5110663984,16.566666666666666,0.41448692152917505,0.158953722334004,0.24748490945674045,503,30,16.766666666666666,6.0,0.005994005994005994,2,Standard commuter-period rebalancing,-0.8514390885443098,0.19237283861383814
200032.0,"Kennington Oval, Oval",902.0,30.0,608.0,294.0,199.0,203.0,7122570.37804878,30.066666666666666,0.3259423503325942,0.22062084257206208,0.22505543237250555,886,31,28.580645161290324,-16.0,0.008943543879262158,2,Standard commuter-period rebalancing,-0.4320480093726268,0.6831366964699226
200033.0,"Philpot Street, Whitechapel",993.0,30.0,674.0,319.0,162.0,227.0,1520073.3665659616,33.1,0.32124874118831825,0.16314199395770393,0.22860020140986909,927,30,30.9,-66.0,0.03435710567412806,2,Standard commuter-period rebalancing,-0.13499731659360692,0.030616770998489643
200034.0,"Wapping Lane, Wapping",1368.0,31.0,942.0,426.0,333.0,295.0,1087542.75,44.12903225806452,0.31140350877192985,0.24342105263157895,0.21564327485380116,1314,31,42.38709677419355,-54.0,0.02012672381662318,2,Standard commuter-period rebalancing,0.020276015101513768,0.7508921212476088
200035.0,"Walmer Road, Avondale",313.0,30.0,194.0,119.0,53.0,76.0,2762903.0926517574,10.433333333333334,0.3801916932907348,0.16932907348242812,0.24281150159744408,299,30,9.966666666666667,-14.0,0.022838499184339316,2,Standard commuter-period rebalancing,-1.2212853449757872,-0.1802208828371045
200036.0,"Bell Lane, Liverpool Street",1262.0,31.0,912.0,350.0,152.0,333.0,1192432.438985737,40.70967741935484,0.277337559429477,0.12044374009508717,0.26386687797147385,1273,30,42.43333333333333,11.0,0.004337539432176656,4,Prioritise evening dock relief and destination-side balancing,0.7947584360102268,-0.23866688939967978
200037.0,"Rectory Square, Stepney",740.0,30.0,477.0,263.0,156.0,160.0,1011743.2864864864,24.666666666666668,0.3554054054054054,0.21081081081081082,0.21621621621621623,688,31,22.193548387096776,-52.0,0.0363890832750175,2,Standard commuter-period rebalancing,-0.896160677313453,0.22117165758503798
200038.0,"Ackroyd Drive, Bow",1195.0,31.0,790.0,405.0,337.0,234.0,867380.9263598326,38.54838709677419,0.3389121338912134,0.2820083682008368,0.19581589958158996,1111,30,37.03333333333333,-84.0,0.036410923276983094,2,Standard commuter-period rebalancing,-0.5823029552394424,0.9530675418222508
200039.0,"Sail Street, Vauxhall",765.0,30.0,539.0,226.0,142.0,154.0,3149517.3790849675,25.5,0.2954248366013072,0.18562091503267975,0.20130718954248367,743,31,23.967741935483872,-22.0,0.0145791915175613,2,Standard commuter-period rebalancing,-0.6742347654306252,0.062317369188404706
200040.0,"Broomhouse Lane, Parsons Green",317.0,30.0,220.0,97.0,43.0,104.0,835699.5205047319,10.566666666666666,0.305993690851735,0.13564668769716087,0.3280757097791798,310,30,10.333333333333334,-7.0,0.011146496815286623,4,Prioritise evening dock relief and destination-side balancing,-0.5831237383223816,-1.3861307700459542
200041.0,"Antill Road, Mile End",732.0,30.0,475.0,257.0,164.0,138.0,1013748.7472677595,24.4,0.3510928961748634,0.22404371584699453,0.1885245901639344,669,30,22.3,-63.0,0.0449358059914408,2,Standard commuter-period rebalancing,-1.105855069385154,0.3660970717689968
200042.0,"York Hall, Bethnal Green",993.0,31.0,617.0,376.0,158.0,185.0,1428296.6868076536,32.03225806451613,0.37865055387714,0.15911379657603222,0.1863041289023162,994,30,33.13333333333333,1.0,0.0005030181086519115,2,Standard commuter-period rebalancing,-0.3106395419258579,0.8227747902381067
200043.0,"Bishop's Avenue, Fulham",868.0,30.0,507.0,361.0,145.0,231.0,1230166.8629032257,28.933333333333334,0.41589861751152074,0.16705069124423963,0.2661290322580645,908,31,29.29032258064516,40.0,0.022509848058525603,2,Standard commuter-period rebalancing,-0.18440307951819268,0.4213868623205376
200044.0,"New Fetter Lane, Holborn",899.0,30.0,773.0,126.0,38.0,445.0,937442.6006674082,29.966666666666665,0.14015572858731926,0.042269187986651836,0.4949944382647386,714,30,23.8,-185.0,0.11462205700123916,4,Prioritise evening dock relief and destination-side balancing,1.5527178132680668,-3.8282592822712607
200045.0,"Garnet Street, Shadwell",774.0,30.0,502.0,272.0,215.0,153.0,1024561.1744186047,25.8,0.35142118863049093,0.2777777777777778,0.19767441860465115,714,30,23.8,-60.0,0.040295500335795834,2,Standard commuter-period rebalancing,-1.2295888308195908,0.5961616032813261
200046.0,"Napier Avenue, Millwall",478.0,30.0,251.0,227.0,85.0,140.0,1580115.479079498,15.933333333333334,0.47489539748953974,0.17782426778242677,0.2928870292887029,480,30,16.0,2.0,0.0020855057351407717,2,Standard commuter-period rebalancing,-0.7936501830746748,0.4152242031188738
200047.0,"Bethnal Green Garden, Bethnal Green",964.0,30.0,614.0,350.0,129.0,251.0,4967940.072614108,32.13333333333333,0.3630705394190871,0.1338174273858921,0.2603734439834025,933,30,31.1,-31.0,0.016332982086406742,2,Standard commuter-period rebalancing,0.18617078106878834,0.29213204623937317
200048.0,"Page Street, Westminster",1138.0,30.0,931.0,207.0,226.0,295.0,1050265.0694200352,37.93333333333333,0.18189806678383127,0.19859402460456943,0.2592267135325132,1182,30,39.4,44.0,0.018957345971563982,4,Prioritise evening dock relief and destination-side balancing,0.3239979009662318,-0.7238476292683879
200049.0,"St. Katharine's Way, Tower",857.0,30.0,554.0,303.0,143.0,222.0,1340527.6371061844,28.566666666666666,0.35355892648774795,0.16686114352392065,0.2590431738623104,839,30,27.966666666666665,-18.0,0.01060695344725987,2,Standard commuter-period rebalancing,-0.19438718998612176,0.06681792709622018
200050.0,"Naval Row, Blackwall",543.0,31.0,318.0,225.0,85.0,134.0,1375867.9889502763,17.516129032258064,0.4143646408839779,0.15653775322283608,0.24677716390423574,533,30,17.766666666666666,-10.0,0.009285051067780872,2,Standard commuter-period rebalancing,-0.8004904709728701,0.19146355343775254
200051.0,"Percival Street, Finsbury",565.0,30.0,409.0,156.0,124.0,126.0,810260.4353982301,18.833333333333332,0.2761061946902655,0.21946902654867256,0.22300884955752212,488,30,16.266666666666666,-77.0,0.0730550284629981,2,Standard commuter-period rebalancing,-1.1789547144431094,-0.6944309587113668
200052.0,"Exhibition Road Museums 2, South Kensington",848.0,30.0,538.0,310.0,31.0,241.0,1638548.4528301887,28.266666666666666,0.36556603773584906,0.036556603773584904,0.2841981132075472,884,30,29.466666666666665,36.0,0.0207732256203116,4,Prioritise evening dock relief and destination-side balancing,0.5501480188706368,-0.5300283738592749
200053.0,"Killick Street, King's Cross",288.0,30.0,216.0,72.0,56.0,78.0,1445735.1840277778,9.6,0.25,0.19444444444444445,0.2708333333333333,272,30,9.066666666666666,-16.0,0.0285204991087344,2,Standard commuter-period rebalancing,-1.1599488206410549,-1.276806106899125
200054.0,"Jubilee Crescent, Cubitt Town",813.0,30.0,519.0,294.0,228.0,154.0,13434770.220172202,27.1,0.36162361623616235,0.28044280442804426,0.18942189421894218,817,31,26.35483870967742,4.0,0.002452483139178418,0,Monitor weekend demand and leisure-period availability,-0.9313460246571474,1.7081182174130438
200056.0,"Vauxhall Walk, Vauxhall",571.0,30.0,391.0,180.0,76.0,143.0,1166966.3625218915,19.033333333333335,0.31523642732049034,0.1330998248686515,0.2504378283712785,570,30,19.0,-1.0,0.0008756567425569177,2,Standard commuter-period rebalancing,-0.5133745909304169,-0.5394977744646667
200057.0,"Belford House, Haggerston",363.0,30.0,243.0,120.0,112.0,65.0,2480122.0275482093,12.1,0.3305785123966942,0.3085399449035813,0.1790633608815427,341,30,11.366666666666667,-22.0,0.031205673758865248,2,Standard commuter-period rebalancing,-2.0789114599800382,0.4025892776418136
200058.0,"Northdown Street, King's Cross",603.0,30.0,424.0,179.0,130.0,140.0,1478724.3316749586,20.1,0.296849087893864,0.2155887230514096,0.23217247097844113,601,30,20.033333333333335,-2.0,0.0016597510373443983,2,Standard commuter-period rebalancing,-0.9127983790716273,-0.18089898937807844
200059.0,"Crisp Road, Hammersmith",1068.0,30.0,652.0,416.0,151.0,216.0,2114730.9419475654,35.6,0.3895131086142322,0.14138576779026218,0.20224719101123595,1135,30,37.833333333333336,67.0,0.030399274047186932,2,Standard commuter-period rebalancing,0.03306318144109328,0.7680440257833919
200060.0,"Drayton Gardens, West Chelsea",1322.0,30.0,929.0,393.0,221.0,353.0,882752.6051437217,44.06666666666667,0.2972768532526475,0.16717095310136157,0.2670196671709531,1306,30,43.53333333333333,-16.0,0.006085964244960061,2,Standard commuter-period rebalancing,0.6828131446622736,0.11269942729752928
200061.0,"Westfield Southern Terrace ,Shepherd's Bush",387.0,30.0,249.0,138.0,49.0,111.0,11443131.42118863,12.9,0.35658914728682173,0.12661498708010335,0.2868217054263566,493,30,16.433333333333334,106.0,0.12031782065834279,0,Monitor weekend demand and leisure-period availability,-0.5062682874933155,-0.5519700985560615
200062.0,"William Morris Way, Sands End",835.0,30.0,576.0,259.0,178.0,162.0,968233.2766467066,27.833333333333332,0.31017964071856285,0.21317365269461078,0.19401197604790418,809,30,26.966666666666665,-26.0,0.015805471124620062,2,Standard commuter-period rebalancing,-0.7544580771900944,0.26264750585373514
200063.0,"Mexfield Road, East Putney",237.0,30.0,160.0,77.0,67.0,49.0,1881527.2362869198,7.9,0.32489451476793246,0.28270042194092826,0.20675105485232068,218,30,7.266666666666667,-19.0,0.041666666666666664,2,Standard commuter-period rebalancing,-2.0498041531108067,-0.11708788435001433
200064.0,"Regent's Row , Haggerston",2105.0,30.0,1168.0,937.0,329.0,465.0,1201371.018527316,70.16666666666667,0.4451306413301663,0.15629453681710215,0.2209026128266033,2097,30,69.9,-8.0,0.0019034023316678564,1,High-priority core station for monitoring and capacity review,1.7267652149646937,2.2237961822975665
200065.0,"Lansdowne Walk, Ladbroke Grove",263.0,27.0,160.0,103.0,75.0,36.0,1124138.7908745247,9.74074074074074,0.3916349809885932,0.28517110266159695,0.13688212927756654,237,27,8.777777777777779,-26.0,0.05189620758483034,2,Standard commuter-period rebalancing,-2.4075630885093067,0.7264030408240841
200066.0,"Import Dock, Canary Wharf",1487.0,31.0,1021.0,466.0,78.0,598.0,1556220.8056489576,47.96774193548387,0.3133826496301278,0.05245460659045057,0.4021519838601211,1517,30,50.56666666666667,30.0,0.009983361064891847,4,Prioritise evening dock relief and destination-side balancing,2.1657529354967813,-0.8393470927221619
200067.0,"Princedale Road , Holland Park",502.0,30.0,337.0,165.0,85.0,117.0,26444996.928286854,16.733333333333334,0.3286852589641434,0.1693227091633466,0.23306772908366533,487,30,16.233333333333334,-15.0,0.015151515151515152,0,Monitor weekend demand and leisure-period availability,-0.47673060341948986,1.1882888048152471
200068.0,"Somerset House, Strand",1119.0,30.0,621.0,498.0,43.0,320.0,2652604.6890080427,37.3,0.4450402144772118,0.03842716711349419,0.28596961572832885,1148,31,37.03225806451613,29.0,0.012786596119929453,2,Standard commuter-period rebalancing,0.9328640165174968,0.37544639461505663
200069.0,"Knaresborough Place, Earl's Court",911.0,30.0,597.0,314.0,262.0,177.0,1116402.365532382,30.366666666666667,0.3446761800219539,0.287596048298573,0.1942919868276619,887,30,29.566666666666666,-24.0,0.013340744858254585,2,Standard commuter-period rebalancing,-0.9904777311989916,0.8971985954149921
200070.0,"Arlington Road, Camden Town",597.0,30.0,434.0,163.0,93.0,163.0,4846899.308207706,19.9,0.2730318257956449,0.15577889447236182,0.2730318257956449,602,30,20.066666666666666,5.0,0.004166666666666667,2,Standard commuter-period rebalancing,-0.35799952087373454,-0.6353422083152118
200071.0,"Hoxton Street, Hoxton",611.0,30.0,440.0,171.0,184.0,118.0,16497296.443535188,20.366666666666667,0.27986906710310966,0.3011456628477905,0.19312602291325695,517,30,17.233333333333334,-94.0,0.08325952170062002,0,Monitor weekend demand and leisure-period availability,-1.3794761137369116,0.7780757169196778
200072.0,"Houndsditch, Aldgate",912.0,30.0,755.0,157.0,77.0,390.0,1060572.2094298245,30.4,0.17214912280701755,0.08442982456140351,0.4276315789473684,1259,30,41.96666666666667,347.0,0.15976058931860038,4,Prioritise evening dock relief and destination-side balancing,1.4273876411358428,-2.964198046073201
200073.0,"Cephas Street, Bethnal Green",884.0,30.0,560.0,324.0,170.0,232.0,862172.4943438914,29.466666666666665,0.3665158371040724,0.19230769230769232,0.26244343891402716,817,30,27.233333333333334,-67.0,0.03936545240893067,2,Standard commuter-period rebalancing,-0.3426875297483254,0.0831646012767114
200074.0,"Bury Place, Holborn",795.0,30.0,617.0,178.0,39.0,312.0,1038861.6679245284,26.5,0.2238993710691824,0.04905660377358491,0.39245283018867927,828,30,27.6,33.0,0.020320197044334975,4,Prioritise evening dock relief and destination-side balancing,1.0527541899705721,-2.1878468245994767
200076.0,"Westminster Bridge Road, Elephant & Castle",263.0,30.0,187.0,76.0,56.0,50.0,932699.3384030418,8.766666666666667,0.2889733840304182,0.21292775665399238,0.19011406844106463,256,31,8.258064516129032,-7.0,0.013461538461538462,2,Standard commuter-period rebalancing,-1.7178468757214997,-0.4467430903741694
